LE17,-,-,1037,4,4,156,2,4,17,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LE18,-,-,1255,11,5,193,2,4,24,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LE19,-,-,662,3,3,92,1,1,20,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LE65,-,-,568,4,4,79,-,2,12,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LE67,-,-,2572,22,15,380,7,11,58,5,3,6,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL01,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL11,-,-,1264,13,11,233,7,6,28,3,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL12,-,-,1067,8,9,181,7,4,35,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL13,-,-,1099,10,11,220,6,4,35,1,2,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL14,-,-,1030,12,10,196,2,5,25,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL15,-,-,484,6,5,92,-,1,16,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL16,-,-,648,6,10,110,5,2,18,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL17,-,-,259,6,4,37,1,1,5,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL18,-,-,1593,9,21,319,11,9,51,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL19,-,-,910,14,12,161,5,6,25,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL20,-,-,324,2,5,56,1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL21,-,-,317,2,-,56,2,-,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL22,-,-,736,13,2,132,3,3,21,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL23,-,-,195,3,4,28,-,1,5,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL24,-,-,113,3,1,8,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL25,-,-,28,1,-,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL26,-,-,185,2,2,20,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL27,-,-,36,-,-,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL28,-,-,558,3,4,81,1,1,12,-,1,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL29,-,-,751,9,4,161,2,4,16,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL30,-,-,784,8,7,156,6,2,26,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL31,-,-,429,5,8,63,2,1,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL32,-,-,300,2,3,53,-,3,5,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL33,-,-,158,1,-,20,-,1,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL34,-,-,189,3,4,31,1,-,5,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL35,-,-,25,1,-,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL36,-,-,166,6,1,23,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL37,-,-,25,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL38,-,-,19,1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL39,-,-,12,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL40,-,-,155,1,3,33,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL41,-,-,232,3,3,31,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL42,-,-,82,-,1,11,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL43,-,-,28,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL44,-,-,35,1,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL45,-,-,22,-,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL46,-,-,59,-,-,8,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL47,-,-,20,-,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL48,-,-,86,2,1,4,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL49,-,-,166,2,2,22,1,-,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL51,-,-,46,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL52,-,-,91,-,1,10,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL53,-,-,516,6,4,84,3,2,6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL54,-,-,423,6,4,73,4,-,6,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL55,-,-,763,7,10,125,8,3,19,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL56,-,-,115,3,-,15,-,-,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL57,-,-,708,8,12,159,5,2,18,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL58,-,-,135,1,1,15,-,1,4,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL59,-,-,230,1,1,42,1,-,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL60,-,-,160,-,1,22,1,1,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL61,-,-,294,3,2,44,2,1,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL62,-,-,115,1,1,17,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL63,-,-,76,-,-,10,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL64,-,-,49,-,1,10,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL65,-,-,759,11,9,129,2,3,15,3,1,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL66,-,-,14,1,1,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL67,-,-,72,-,-,8,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL68,-,-,262,6,-,43,-,1,8,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL69,-,-,28,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL70,-,-,13,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL71,-,-,99,3,1,9,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL72,-,-,31,1,-,3,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL73,-,-,12,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL74,-,-,119,-,1,21,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL75,-,-,79,-,1,14,-,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL76,-,-,17,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL77,-,-,321,5,4,61,-,1,3,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LL78,-,-,26,1,-,5,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN01,-,-,1225,14,7,233,4,4,37,4,1,5,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN02,-,-,1580,16,12,290,7,8,43,2,1,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
LN03,-,-,429,7,2,59,4,3,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN04,-,-,1824,17,17,330,3,4,39,5,2,5,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN05,-,-,1439,15,14,274,4,2,55,6,4,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN06,-,-,2524,21,21,457,10,4,68,4,3,8,-,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN07,-,-,286,2,5,46,2,2,8,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN08,-,-,941,11,12,191,2,2,32,4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN09,-,-,460,2,6,94,-,1,10,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN10,-,-,333,1,1,39,2,1,8,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN11,-,-,1222,2,12,198,3,6,40,5,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN12,-,-,515,6,5,73,-,5,12,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LN13,-,-,345,6,3,62,3,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS01,-,-,82,1,-,17,-,3,5,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS02,-,-,81,1,2,23,1,5,3,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS03,-,-,38,1,-,13,-,2,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS04,-,-,228,3,1,66,1,7,10,1,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS05,-,-,280,1,1,78,1,13,15,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS06,-,-,802,5,5,178,2,31,29,1,7,-,1,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS07,-,-,937,11,9,259,5,55,48,3,6,1,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS08,-,-,1688,18,10,373,10,79,64,7,11,5,1,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-
LS09,-,-,841,11,5,255,7,55,38,4,8,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS10,-,-,1096,17,15,241,7,51,47,3,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS11,-,-,834,12,9,238,7,40,36,6,4,2,-,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS12,-,-,1232,9,14,295,9,44,49,6,7,4,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS13,-,-,1199,6,14,260,6,31,30,5,3,2,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS14,-,-,1077,12,12,255,7,33,51,5,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS15,-,-,1348,5,14,286,5,22,45,4,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS16,-,-,1466,11,11,289,6,24,54,-,3,8,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS17,-,-,2281,17,18,460,8,30,78,4,7,8,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS18,-,-,979,4,6,223,2,5,48,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS19,-,-,1000,6,3,213,3,6,42,1,1,2,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS20,-,-,584,2,4,102,1,5,19,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS21,-,-,792,3,5,153,3,4,20,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS22,-,-,947,4,7,181,4,3,27,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS23,-,-,571,-,3,85,3,1,20,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS24,-,-,677,3,3,139,1,4,21,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS25,-,-,1574,8,18,325,7,19,43,4,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS26,-,-,1322,7,8,239,2,19,47,4,-,5,-,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS27,-,-,1349,16,22,254,4,42,50,1,1,4,2,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS28,-,-,1755,14,15,328,8,31,63,5,3,6,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS29,-,-,1475,9,7,289,2,5,58,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LS70,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU01,-,-,1245,11,5,372,10,22,34,6,1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU02,-,-,1872,38,20,435,11,16,73,8,1,8,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU03,-,-,1964,40,13,534,18,19,72,7,6,7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU04,-,-,1587,25,16,475,14,24,66,11,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU05,-,-,1468,37,7,306,7,8,46,3,1,5,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU06,-,-,1362,9,11,258,6,8,33,4,-,3,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LU07,-,-,2397,22,12,374,6,6,55,4,-,7,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M01,-,-,163,3,1,48,-,1,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M02,-,-,9,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M03,-,-,328,1,1,81,4,3,14,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M04,-,-,254,3,1,72,2,1,10,1,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M05,-,-,413,5,3,111,2,2,13,-,-,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M06,-,-,923,15,6,185,4,1,24,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M07,-,-,854,16,5,220,5,2,35,3,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M08,-,-,948,15,8,314,9,12,52,1,3,4,1,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M09,-,-,1340,14,10,370,4,10,51,3,4,7,-,2,1,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
M10,-,-,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M11,-,-,579,9,6,158,3,3,17,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M12,-,-,374,6,-,139,3,6,25,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M13,-,-,449,8,1,152,3,8,18,2,-,3,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M14,-,-,896,15,6,258,4,12,33,6,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M15,-,-,414,8,4,134,7,3,19,1,1,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
M16,-,-,1099,13,4,308,4,12,39,5,2,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M17,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M18,-,-,538,4,3,173,6,7,27,5,-,4,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M19,-,-,1132,10,6,323,6,14,34,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M20,-,-,1909,19,7,462,6,5,72,4,2,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M21,-,-,1272,8,5,256,6,6,36,1,-,7,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M22,-,-,1438,21,5,324,2,13,50,5,-,4,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M23,-,-,1067,15,6,237,7,5,29,6,3,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M24,-,-,1869,19,7,399,4,8,57,7,3,8,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M25,-,-,1293,14,8,263,5,6,43,3,3,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M26,-,-,1367,16,5,254,13,6,36,4,1,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M27,-,-,1733,13,8,316,7,6,50,2,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M28,-,-,2070,15,13,435,3,10,51,3,-,5,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M29,-,-,1150,9,6,211,4,3,35,1,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M30,-,-,1185,6,4,232,7,4,31,6,2,3,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M31,-,-,310,6,1,71,1,-,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M32,-,-,1118,18,8,244,7,11,39,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M33,-,-,2420,20,9,445,4,9,65,1,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M34,-,-,1789,15,6,343,3,8,53,8,2,2,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M35,-,-,838,8,3,125,3,3,27,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M38,-,-,413,6,1,91,-,1,13,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M40,-,-,1434,21,14,374,10,12,60,4,2,6,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M41,-,-,1603,13,8,262,7,2,47,-,1,3,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M43,-,-,884,15,4,160,3,3,29,2,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M44,-,-,830,7,4,137,3,2,27,-,2,2,1,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
M45,-,-,975,5,4,227,4,6,35,2,2,3,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M46,-,-,848,5,2,128,2,5,27,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M50,-,-,124,4,1,33,1,4,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
M73,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME01,-,-,1481,21,8,289,2,2,46,7,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME02,-,-,1770,25,10,323,12,4,49,6,3,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME03,-,-,1246,9,9,222,2,3,34,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME04,-,-,1068,14,8,247,7,3,44,1,3,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME05,-,-,2330,18,17,436,8,5,79,5,5,7,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME06,-,-,400,7,3,78,-,1,8,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME07,-,-,1752,22,8,354,8,8,60,5,3,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME08,-,1,2143,27,18,369,7,4,51,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME09,-,-,956,9,6,167,3,1,28,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME10,-,-,1700,19,11,334,-,8,44,4,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME11,-,-,106,1,-,22,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME12,-,-,1250,15,5,259,5,6,46,6,-,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME13,-,-,920,13,3,153,5,3,17,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME14,-,-,1432,19,5,243,5,1,32,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME15,-,-,2255,30,12,405,4,2,62,5,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME16,-,-,1291,6,6,228,6,2,34,3,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
ME17,-,-,1129,10,9,162,2,4,24,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME18,-,-,331,2,2,53,-,1,14,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME19,-,-,1102,15,4,154,3,1,25,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME20,-,-,924,8,4,169,3,4,25,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME24,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ME39,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK01,-,-,26,-,1,8,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK02,-,-,463,7,4,115,1,2,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK03,-,-,764,16,6,146,8,4,19,3,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK04,-,-,732,12,6,147,5,7,18,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK05,-,-,495,4,5,81,1,1,17,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK06,-,-,733,9,5,199,2,8,27,3,1,2,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK07,-,-,510,8,4,93,-,5,7,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK08,-,-,353,3,6,82,3,-,10,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK09,-,-,95,2,2,28,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MK10,-,-,583,9,3,131,4,6,28,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
